"Status","Application Name","Record Type","Assigned to Staff","Assigned Date","Record #","Unit #","Start Fraction","Zip Code","Closed Date","Street #","Dir","Type","Street Name","Short Notes","Opened Date"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00148","","","40219","","4903","","RD","POPLAR LEVEL","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00147","","","40215","","3700","","RD","MANSLICK","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00146","","","40204","","944","E","BLVD","MUHAMMAD ALI","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00145","","","40228","","6714","","RD","SHEPHERDSVILLE","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00144","","","40217","","1036","","AVE","GOSS","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00143","","","40213","","2800","","RD","FERN VALLEY","","12/23/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00142","","","40212","01/31/2023","2720","","ST","DUNCAN","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00141","","","40204","","1056","E","ST","OAK","","12/23/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00140","","","40211","01/07/2024","2601","","AVE","VIRGINIA","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00139","","","40216","","4926","","RD","CANE RUN","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00138","","","40204","","990","","AVE","BAXTER","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00137","","","40291","","6620","","RD","BARDSTOWN","","12/23/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00136","1529","","40205","01/31/2023","1529","","","BARDSTOWN RD","","12/23/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00135","","","40207","01/07/2024","3786","","RD","LEXINGTON","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00134","","","40212","01/31/2023","4100","W","BLVD","MUHAMMAD ALI","","12/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00133","","","40217","","427","","BLVD","UNIVERSITY","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00132","","","40219","","5015","","RD","POPLAR LEVEL","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00131","","","40219","","5014","","RD","POPLAR LEVEL","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00130","","","40204","","900","E","ST","OAK","","12/22/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00129","","","40208","01/07/2024","609","","AVE","WINKLER","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00128","","","40216","01/31/2023","1939","","TRCE","LOWER HUNTERS","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00127","","","40207","","3700","","AVE","FRANKFORT","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00126","","","40214","","7835","","RD","ST Andrews Church Road","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00125","","","40258","","7429","","RD","TERRY","","12/22/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00124","","","40215","01/31/2023","3901","","BLVD","TAYLOR","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00123","100","","40245","","12418","","RD","LA GRANGE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00122","109","","40245","","2300","","BLVD","TERRA CROSSING","","12/22/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00121","","","40211","01/31/2023","3044","","AVE","WILSON","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00120","","","40216","01/31/2023","4417","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00119","","","40241","01/31/2023","10009","","RD","BROWNSBORO","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00118","","","40204","01/31/2023","1101","","RD","BARDSTOWN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00117","106","","40222","","119","S","PKY","HURSTBOURNE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00116","","","40211","","2324","W","","BROADWAY","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00115","","","40220","","3943","","RD","TAYLORSVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00114","","","40258","","7850","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00113","","","40258","01/31/2023","7430","","RD","TERRY","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00112","","","40222","01/31/2023","8015","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00111","","","40208","01/31/2023","2210","","ST","ARTHUR","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00110","","","40241","01/31/2023","9500","","RD","BROWNSBORO","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00109","","","40241","01/31/2023","11301","","RD","WESTPORT","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00108","","","40214","01/31/2023","7400","","RD","3RD STREET","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00107","","","40217","01/31/2023","1422","","RD","POPLAR LEVEL","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00106","","","40216","01/31/2023","5339","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00105","","","40220","01/31/2023","2965","","LN","BRECKENRIDGE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00104","","","40207","01/31/2023","4150","","RD","WESTPORT","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00103","","","40206","01/31/2023","2300","","RD","BROWNSBORO","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00102","","","40222","01/31/2023","1415","","LN","LYNDON","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00101","","","40204","01/31/2023","1101","","RD","BARDSTOWN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00100","","","40218","01/31/2023","4308","","LN","Bishop","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00099","","","40205","01/31/2023","2720","","RD","TAYLORSVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00098","","","40272","01/31/2023","12201","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00097","","","40216","01/31/2023","4720","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00096","","","40243","01/31/2023","12102","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00095","","","40215","","4170","","BLVD","TAYLOR","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00094","","","40205","","3255","","RD","BARDSTOWN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00093","","","40241","","9400","","RD","WESTPORT","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00092","","","40222","","7515","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00091","","","40229","","9200","","HWY","PRESTON","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00090","","","40241","","4740","","LN","CHAMBERLAIN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00089","","","40222","","4900","","RD","BROWNSBORO","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00088","","","40222","","1335","S","PKY","HURSTBOURNE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00087","","","40214","","8405","","TPKE","NATIONAL","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00086","","","40218","","3300","","RD","BARDSTOWN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00085","","","40291","","7920","","RD","BARDSTOWN","","12/22/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00084","","","40220","01/31/2023","3909","","RD","TAYLORSVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00083","","","40216","","4136","","RD","CANE RUN","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00082","","","40207","","4500","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00081","","","40213","","4516","","RD","POPLAR LEVEL","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00080","","","40223","","13314","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00079","","","40299","","1804","","PKY","BLANKENBAKER","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00078","","","40210","","1521","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00077","","","40272","","11710","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00076","","","40216","","4520","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00075","","","40213","","5318","","HWY","PRESTON","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00074","","","40222","","605","","LN","LYNDON","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00073","","","40245","","12412","","RD","LA GRANGE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00072","","","40202","","100","W","","BROADWAY","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00071","","","40206","","2007","","RD","BROWNSBORO","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00070","","","40245","","14101","","RD","SHELBYVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00069","","","40220","","3726","","RD","TAYLORSVILLE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00068","","","40213","","2700","","RD","FERN VALLEY","","12/22/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00067","","","40214","01/07/2024","4500","S","ST","3RD","","12/22/2021"
"Active","Dollar General","Tobacco Ordinance License","","","LIC-TOBL-21-00066","","","40214","01/31/2023","7427","","RD","3RD STREET","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00065","","","40228","","7701","","PKY","SMYRNA","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00064","","","40219","","4207","","CT","MEDALLION","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00063","","","40229","","9267","","PKY","SMYRNA","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00062","","","40272","","13725","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00061","","","40210","","1201","","HWY","DIXIE","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00060","","","40203","","1631","W","ST","MARKET","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00059","","","40215","","3430","","BLVD","TAYLOR","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00058","","","40208","","2701","S","ST","4TH","","12/22/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00057","","","40228","","6720","","LOOP","OUTER","","12/21/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00056","","","40204","","1054","","AVE","BARRET","","12/21/2021"
"Expired","Kentuckiana Lease Departments inc","Tobacco Ordinance License","","","LIC-TOBL-21-00055","","","40211","01/07/2024","3612","","RD","CANE RUN","","12/21/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00054","","","40204","01/07/2024","1351","","RD","BARDSTOWN","","12/20/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00053","","","40217","","2703","","HWY","PRESTON","","12/20/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00052","","","40219","01/07/2024","4801","","LOOP","OUTER","","12/17/2021"
"Expired","Magic Vapes E-cigs","Tobacco Ordinance License","","","LIC-TOBL-21-00051","","","40214","01/07/2024","132","","LOOP","OUTER","","12/17/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00050","","","40202","","300","S","ST","1ST","","12/17/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00049","","","40205","","2800","","RD","TAYLORSVILLE","","12/17/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00048","","","40211","01/31/2023","2930","","AVE","WILSON","","12/17/2021"
"Expired","J Food Mart","Tobacco Ordinance License","","","LIC-TOBL-21-00047","","","40219","01/31/2023","8506","","RD","SHEPHERDSVILLE","","12/16/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00046","","","40211","01/31/2023","4132","W","","BROADWAY","","12/15/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00045","","","40245","01/31/2023","2612","","LN","CHAMBERLAIN","","12/15/2021"
"Active","Omar Liquor plus","Tobacco Ordinance License","","","LIC-TOBL-21-00044","","","40203","","331","E","ST","OAK","","12/15/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00043","","","40219","01/31/2023","7302","","LN","GRADE","","12/15/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00042","","","40229","01/31/2023","9409","","","Smyrna Parkway","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00041","A","","40229","01/31/2023","9409","","","Smyrna Parkway","","12/14/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00040","","","40220","01/31/2023","4049","","RD","TAYLORSVILLE","","12/14/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00039","","","40299","01/31/2023","9410","","RD","TAYLORSVILLE","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00038","","","40214","","5440","","RD","NEW CUT","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00037","137","","40219","","4901","","LOOP","OUTER","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00036","","","40207","","4808","","CTR","BROWNSBORO","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00035","","","40205","","3050","","RD","BARDSTOWN","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00034","134","","40223","","13401","","RD","SHELBYVILLE","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00033","","","40202","","200","E","ST","MARKET","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00032","","","40218","","3614","","BYP","BUECHEL","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00031","","","40213","","3420","","RD","FERN VALLEY","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00030","","","40241","","4131","","DR","TOWNE CENTER","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00029","107","","40228","","7813","","RD","BEULAH CHURCH","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00028","","","40214","","5105","","RD","NEW CUT","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00027","101","","40228","","7813","","RD","BEULAH CHURCH","","12/14/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00026","","","40207","","3720","","RD","LEXINGTON","","12/13/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00025","","","40216","","4109","","RD","CANE RUN","","12/12/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00024","","","40299","01/07/2024","3501","","DR","College","","12/12/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00023","","","40205","","1535","","AVE","BAXTER","","12/11/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00022","","","40217","","1506","S","ST","SHELBY","","12/09/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00021","","","40208","","1480","S","ST","7TH","","12/09/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00020","","","40208","","1397","S","ST","2ND","","12/09/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00019","","","40203","01/07/2024","1200","S","ST","1ST","","12/09/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00018","","","40202","01/31/2023","711","E","ST","JEFFERSON","","12/09/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00017","","","40272","","5427","","RD","VALLEY STATION","","12/09/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00016","","","40219","01/31/2023","8116","","RD","BLUE LICK","","12/08/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00015","","","40245","","14051","","RD","SHELBYVILLE","","12/08/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00014","","","40219","","7500","","HWY","PRESTON","","12/08/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00013","102","","40229","","5016","","LN","MUD","","12/08/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00012","","","40229","01/01/2023","9200","","RD","BLUE LICK","","12/07/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00011","","","40206","","1500","","AVE","Mellwood","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00010","","","40207","","3002","","RD","River","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00009","","","40207","","1035","","AVE","Zorn","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00008","B","","40216","","4950","","RD","Terry","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00007","A","","40216","","4950","","RD","Terry","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00006","A","","40118","","1101","","RD","Fairdale","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00005","B","","40118","","1101","","RD","Fairdale","","11/30/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00004","","","40214","","4450","S","ST","3RD","","11/23/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00003","","","40206","","1839","","RD","BROWNSBORO","","11/15/2021"
"Active","","Tobacco Ordinance License","","","LIC-TOBL-21-00002","","","40214","","3947","S","ST","5TH","","11/15/2021"
"Expired","","Tobacco Ordinance License","","","LIC-TOBL-21-00001","","","40206","01/31/2023","103","","AVE","HILLCREST","","10/26/2021"
